clip_id,variant_id,duration_ms,snr_db,audio_path,ground_truth,dataset,group_id,sr,rms,container_duration_ms,noise_amplitude,normalization
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur500ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.020899062573907,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur100ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0278104746244501,2000,0.0001,peak
esc50_4-209698-A-37_023_1000ms,esc50_4-209698-A-37_023_1000ms_dur40ms_snr+5dB,40,5,data/processed/experimental_variants/audio/train/esc50_4-209698-A-37_023_1000ms_dur40ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0264507233595578,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur60ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0444627761708725,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur40ms_snr+0dB,40,0,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur40ms_snr+0dB.wav,SPEECH,voxconverse,zidwg,16000,0.026446509128612,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur100ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.1273032570874752,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur200ms_snr+5dB.wav,SPEECH,voxconverse,ywcwr,16000,0.02883266522313,2000,0.0001,peak
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0109901371757793,2000,0.0001,peak
voxconverse_zrlyl_018_1000ms,voxconverse_zrlyl_018_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/voxconverse_zrlyl_018_1000ms_dur500ms_snr+0dB.wav,SPEECH,voxconverse,zrlyl,16000,0.0696705543812588,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur20ms_snr-5dB,20,-5,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur20ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0274810156754192,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur40ms_snr+0dB,40,0,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur40ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0016629337429759,2000,0.0001,peak
voxconverse_mkrcv_022_1000ms,voxconverse_mkrcv_022_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/voxconverse_mkrcv_022_1000ms_dur20ms_snr-10dB.wav,SPEECH,voxconverse,mkrcv,16000,0.0197884653016825,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur100ms_snr+10dB.wav,SPEECH,voxconverse,uatlu,16000,0.0174720163312012,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur100ms_snr+20dB.wav,SPEECH,voxconverse,jhdav,16000,0.006670666345268,2000,0.0001,peak
esc50_4-168868-A-17_042_1000ms,esc50_4-168868-A-17_042_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/esc50_4-168868-A-17_042_1000ms_dur1000ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0915315478943866,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur1000ms_snr+10dB.wav,SPEECH,voxconverse,odkzj,16000,0.0620352534310583,2000,0.0001,peak
esc50_3-216281-A-39_001_1000ms,esc50_3-216281-A-39_001_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/esc50_3-216281-A-39_001_1000ms_dur80ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0027886156973371,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur20ms_snr+10dB.wav,SPEECH,voxconverse,hqyok,16000,0.014224177048113,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur80ms_snr+5dB.wav,SPEECH,voxconverse,zidwg,16000,0.0364022096082476,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur60ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0027936724550784,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur500ms_snr+0dB.wav,SPEECH,voxconverse,uatlu,16000,0.0672056494465412,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur500ms_snr+5dB,500,5,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur500ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0669122395671079,2000,0.0001,peak
voxconverse_uexjc_029_1000ms,voxconverse_uexjc_029_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_uexjc_029_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,uexjc,16000,0.0304606953031132,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur60ms_snr-10dB.wav,SPEECH,voxconverse,ywcwr,16000,0.0092588974786666,2000,0.0001,peak
voxconverse_atgpi_045_1000ms,voxconverse_atgpi_045_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/voxconverse_atgpi_045_1000ms_dur20ms_snr+20dB.wav,SPEECH,voxconverse,atgpi,16000,0.0114932663578618,2000,0.0001,peak
esc50_2-158746-B-2_053_1000ms,esc50_2-158746-B-2_053_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/esc50_2-158746-B-2_053_1000ms_dur200ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0102582563971489,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur200ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0934206679238478,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur60ms_snr-10dB.wav,SPEECH,voxconverse,gocbm,16000,0.0500550058608468,2000,0.0001,peak
voxconverse_xvllq_044_1000ms,voxconverse_xvllq_044_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/voxconverse_xvllq_044_1000ms_dur1000ms_snr-5dB.wav,SPEECH,voxconverse,xvllq,16000,0.2268232698651659,2000,0.0001,peak
esc50_1-31251-A-6_034_1000ms,esc50_1-31251-A-6_034_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/esc50_1-31251-A-6_034_1000ms_dur100ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0078067919362456,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur500ms_snr+5dB,500,5,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur500ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0616356311048195,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur200ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0574122433470084,2000,0.0001,peak
esc50_5-157204-B-16_027_1000ms,esc50_5-157204-B-16_027_1000ms_dur60ms_snr+10dB,60,10,data/processed/experimental_variants/audio/train/esc50_5-157204-B-16_027_1000ms_dur60ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0495849122891642,2000,0.0001,peak
voxconverse_atgpi_045_1000ms,voxconverse_atgpi_045_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_atgpi_045_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,atgpi,16000,0.0746387663187457,2000,0.0001,peak
esc50_1-65483-A-13_031_1000ms,esc50_1-65483-A-13_031_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/esc50_1-65483-A-13_031_1000ms_dur60ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0335744512662484,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,goyli,16000,0.020224247347802,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur40ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0141244944785464,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur100ms_snr+10dB.wav,SPEECH,voxconverse,hqyok,16000,0.0284573108397834,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur1000ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.1017237502204852,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,uatlu,16000,0.0410563341111889,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur60ms_snr+0dB,60,0,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur60ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0792114758654874,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur100ms_snr+10dB.wav,SPEECH,voxconverse,hkzpa,16000,0.0241755713402603,2000,0.0001,peak
esc50_3-142593-A-38_059_1000ms,esc50_3-142593-A-38_059_1000ms_dur40ms_snr+20dB,40,20,data/processed/experimental_variants/audio/train/esc50_3-142593-A-38_059_1000ms_dur40ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0007369247206598,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur200ms_snr+5dB.wav,SPEECH,voxconverse,goyli,16000,0.0228642333293738,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur40ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0275895525538393,2000,0.0001,peak
voxconverse_kkwkn_068_1000ms,voxconverse_kkwkn_068_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/voxconverse_kkwkn_068_1000ms_dur500ms_snr+10dB.wav,SPEECH,voxconverse,kkwkn,16000,0.0573521671643986,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur500ms_snr+5dB,500,5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur500ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0130847694927906,2000,0.0001,peak
voxconverse_tlprc_038_1000ms,voxconverse_tlprc_038_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/voxconverse_tlprc_038_1000ms_dur20ms_snr+20dB.wav,SPEECH,voxconverse,tlprc,16000,0.0021226600137458,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur40ms_snr+0dB,40,0,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur40ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0236110086394427,2000,0.0001,peak
esc50_1-31251-A-6_034_1000ms,esc50_1-31251-A-6_034_1000ms_dur80ms_snr+20dB,80,20,data/processed/experimental_variants/audio/train/esc50_1-31251-A-6_034_1000ms_dur80ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0070657076444658,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur40ms_snr+5dB,40,5,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur40ms_snr+5dB.wav,SPEECH,voxconverse,gocbm,16000,0.012778130812979,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur60ms_snr+10dB,60,10,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur60ms_snr+10dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0145693169819787,2000,0.0001,peak
voxconverse_rcxzg_031_1000ms,voxconverse_rcxzg_031_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/voxconverse_rcxzg_031_1000ms_dur20ms_snr+10dB.wav,SPEECH,voxconverse,rcxzg,16000,0.0254559989909296,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur60ms_snr+0dB,60,0,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur60ms_snr+0dB.wav,SPEECH,voxconverse,eziem,16000,0.0083716146215345,2000,0.0001,peak
esc50_5-157204-B-16_027_1000ms,esc50_5-157204-B-16_027_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/esc50_5-157204-B-16_027_1000ms_dur20ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0972632924744857,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur1000ms_snr+10dB.wav,SPEECH,voxconverse,uatlu,16000,0.0848823510603869,2000,0.0001,peak
voxconverse_uexjc_029_1000ms,voxconverse_uexjc_029_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/voxconverse_uexjc_029_1000ms_dur40ms_snr-10dB.wav,SPEECH,voxconverse,uexjc,16000,0.0349864086271073,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur40ms_snr+10dB.wav,SPEECH,voxconverse,eziem,16000,0.004744776063965,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur60ms_snr+10dB,60,10,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur60ms_snr+10dB.wav,SPEECH,voxconverse,uatlu,16000,0.0082779682095603,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur200ms_snr-5dB,200,-5,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur200ms_snr-5dB.wav,SPEECH,voxconverse,gocbm,16000,0.0971490824140318,2000,0.0001,peak
esc50_4-209698-A-37_023_1000ms,esc50_4-209698-A-37_023_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/esc50_4-209698-A-37_023_1000ms_dur80ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.047636729834778,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur60ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0080475837159844,2000,0.0001,peak
voxconverse_qzwxa_061_1000ms,voxconverse_qzwxa_061_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/voxconverse_qzwxa_061_1000ms_dur100ms_snr+20dB.wav,SPEECH,voxconverse,qzwxa,16000,0.022523455408947,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur60ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0014781371917963,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur1000ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.4151648440565115,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0109187551973436,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur100ms_snr-10dB.wav,SPEECH,voxconverse,ysgbf,16000,0.1077358810086683,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur60ms_snr-10dB.wav,SPEECH,voxconverse,oxxwk,16000,0.0272431967163456,2000,0.0001,peak
voxconverse_ylnza_055_1000ms,voxconverse_ylnza_055_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/voxconverse_ylnza_055_1000ms_dur20ms_snr+10dB.wav,SPEECH,voxconverse,ylnza,16000,0.0076537379257869,2000,0.0001,peak
voxconverse_iqbww_050_1000ms,voxconverse_iqbww_050_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/voxconverse_iqbww_050_1000ms_dur500ms_snr+0dB.wav,SPEECH,voxconverse,iqbww,16000,0.1109633239644006,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur80ms_snr-5dB.wav,SPEECH,voxconverse,kckqn,16000,0.0063826747823664,2000,0.0001,peak
esc50_3-142593-A-38_059_1000ms,esc50_3-142593-A-38_059_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_3-142593-A-38_059_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0063445815029295,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur60ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0563329278753926,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur100ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0330965305497072,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur500ms_snr+20dB,500,20,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur500ms_snr+20dB.wav,SPEECH,voxconverse,gocbm,16000,0.0740738118811837,2000,0.0001,peak
voxconverse_udjij_012_1000ms,voxconverse_udjij_012_1000ms_dur80ms_snr+20dB,80,20,data/processed/experimental_variants/audio/train/voxconverse_udjij_012_1000ms_dur80ms_snr+20dB.wav,SPEECH,voxconverse,udjij,16000,0.0383177588256722,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur1000ms_snr+10dB,1000,10,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur1000ms_snr+10dB.wav,SPEECH,voxconverse,oxxwk,16000,0.1220455419501228,2000,0.0001,peak
voxconverse_ywcwr_070_1000ms,voxconverse_ywcwr_070_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/voxconverse_ywcwr_070_1000ms_dur100ms_snr+10dB.wav,SPEECH,voxconverse,ywcwr,16000,0.0050341704398925,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur80ms_snr+10dB.wav,SPEECH,voxconverse,hkzpa,16000,0.0220597936819304,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur500ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.016083112656327,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur20ms_snr+0dB,20,0,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur20ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0210946215500887,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur60ms_snr+0dB,60,0,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur60ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0398973164420656,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur100ms_snr+0dB.wav,SPEECH,voxconverse,zidwg,16000,0.0519050623512235,2000,0.0001,peak
esc50_5-201274-A-21_051_1000ms,esc50_5-201274-A-21_051_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_5-201274-A-21_051_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.002122865261947,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur20ms_snr+5dB,20,5,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur20ms_snr+5dB.wav,SPEECH,voxconverse,ypwjd,16000,0.010098932746936,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur500ms_snr+5dB,500,5,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur500ms_snr+5dB.wav,SPEECH,voxconverse,ysgbf,16000,0.0964695593225051,2000,0.0001,peak
voxconverse_hqyok_065_1000ms,voxconverse_hqyok_065_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/voxconverse_hqyok_065_1000ms_dur60ms_snr+20dB.wav,SPEECH,voxconverse,hqyok,16000,0.0221513446675526,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,zidwg,16000,0.0827306041198819,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur500ms_snr-5dB,500,-5,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur500ms_snr-5dB.wav,SPEECH,voxconverse,kckqn,16000,0.1565248417859137,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur40ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0449112772643842,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,odkzj,16000,0.0250374311666755,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur20ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0070917764772573,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur100ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0691471572657382,2000,0.0001,peak
esc50_5-157204-B-16_027_1000ms,esc50_5-157204-B-16_027_1000ms_dur500ms_snr+5dB,500,5,data/processed/experimental_variants/audio/train/esc50_5-157204-B-16_027_1000ms_dur500ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0991689010782609,2000,0.0001,peak
voxconverse_asxwr_076_1000ms,voxconverse_asxwr_076_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/voxconverse_asxwr_076_1000ms_dur500ms_snr+0dB.wav,SPEECH,voxconverse,asxwr,16000,0.0980355963450928,2000,0.0001,peak
